,0,1,2,3,4,5,6,7,8,9
27,146.69138,184.5247,186.23235,135.62619,143.80347,182.9158,188.64928,141.39362,180.17099,183.34167
28,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,36.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
32,166.62508,162.35219,165.42575,177.02179,182.04765,184.89775,124.65099,37.915867,176.94324,157.01091
33,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,61.653053,180.11581,8.361017,132.18715,181.97394,10.954714,132.23935,181.85771,10.546833,182.03032
35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,182.43248,11.780548,0.00011920929,9.536743e-05,9.536743e-05,9.536743e-05,0.00010728836,9.536743e-05,0.000101327896,8.34465e-05
38,61.805855,125.83747,65.96186,61.965782,129.4102,127.48873,67.72787,66.4389,132.0105,66.61821
39,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
40,17.0,10.0,30.0,6.0,8.0,8.0,8.0,10.0,10.0,0.0
41,67.0,182.0,13.0,182.0,78.0,132.0,182.0,182.0,24.0,67.0
42,67.0,67.0,67.0,67.0,67.0,135.0,67.0,67.0,67.0,67.0
43,132.0,67.0,67.0,67.0,67.0,67.0,67.0,132.0,132.0,182.0
44,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
45,8.197075,0.11385679,0.36999583,0.2882123,1.7881393e-05,1.1920929e-05,1.1920929e-05,1.1920929e-05,6.556511e-05,1.7881393e-05
46,181.99858,181.32256,55.710052,0.49464107,0.52128434,0.17928481,1.1486948,0.4341781,0.58163404,0.7119775
47,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
48,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
49,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
50,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
51,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0
54,132.00026,67.00003,61.1091,9.536743e-05,0.000101327896,8.34465e-05,8.34465e-05,7.1525574e-05,7.748604e-05,8.940697e-05
55,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
57,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,11.0,1.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
59,67.0,167.0,177.0,157.0,177.0,177.0,146.0,167.0,0.0,177.0
60,8.0,182.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
63,13.0,1.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0
64,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,181.86115,117.12956,0.00010728836,0.00017881393,8.34465e-05,8.34465e-05,0.00014305115,0.00014901161,0.00016093254,9.536743e-05
66,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
69,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
70,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,176.8557,184.96277,188.61769,117.697845,175.96867,181.55635,136.03229,174.84007,168.84377,181.20119
72,12.0,12.0,13.0,11.0,11.0,10.0,3.0,12.0,11.0,10.0
73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
77,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
78,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8.0,182.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,135.0,67.0,67.0,67.0,135.0,67.0,67.0,67.0,67.0,135.0
81,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
85,62.0,8.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,11.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
89,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
91,5.0,4.0,4.0,9.0,5.0,28.0,182.0,135.0,4.0,0.0
92,8.34465e-05,67.08529,3.5762787e-05,4.7683716e-05,8.34465e-05,4.7683716e-05,3.5762787e-05,4.172325e-05,4.7683716e-05,4.7683716e-05
93,157.0,177.0,157.0,177.0,177.0,146.0,177.0,177.0,177.0,136.0
94,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,86.0,86.0,104.0,80.0,62.0,62.0,0.0,0.0,0.0,0.0
98,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,168.0,34.0
99,67.0,67.0,168.0,177.0,160.0,168.0,168.0,177.0,21.0,168.0
100,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
102,67.0,67.0,67.0,67.0,132.0,67.0,0.0,0.0,0.0,0.0
103,67.0,67.0,67.0,132.0,67.0,67.0,67.0,67.0,182.0,142.0
104,58.462788,77.360085,130.1424,173.97432,164.1742,180.22562,181.54767,146.8027,173.09012,177.58466
105,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
108,64.048195,9.536743e-05,0.00010728836,0.000113248825,0.00011920929,0.000113248825,0.00011920929,0.00010728836,9.536743e-05,9.536743e-05
109,101.046524,122.17085,5.364418e-05,0.00021457672,9.536743e-05,0.00016093254,7.1525574e-05,4.172325e-05,7.1525574e-05,0.00014901161
110,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,64.0,6.0,6.0,24.0,9.0,7.0,4.0,182.0,182.0,150.0
113,155.11752,187.3835,177.13255,169.85693,176.48808,171.61496,175.18727,172.06522,170.64195,162.87277
114,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
116,64.05161,0.00010728836,0.00010728836,0.00012516975,0.00012516975,0.00012516975,0.00013113022,0.00011920929,0.000101327896,8.34465e-05
117,67.0,67.0,67.0,67.0,182.0,142.0,67.0,182.0,142.0,67.0
118,4.0,7.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,3.0
119,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
120,67.0,132.0,67.0,132.0,67.0,132.0,67.0,132.0,67.0,67.0
121,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
123,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
124,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,5.0,5.0,5.0,5.0,4.0,10.0,23.0,62.0,9.0,99.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
128,67.0,67.0,132.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
129,176.84923,179.65396,175.8543,136.01633,171.94066,63.25296,177.23799,158.02039,120.34162,131.88171
130,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,15.0,2.0,15.0,32.0,29.0,7.0,7.0,38.0,22.0,7.0
132,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
133,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,182.0,182.0,70.0,182.0,182.0,70.0,62.0,182.0,182.0,70.0
136,135.0,135.0,67.0,135.0,135.0,67.0,135.0,135.0,67.0,67.0
137,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,177.07559,176.22556,176.87347,115.86774,176.72449,177.28084,177.80421,135.46739,166.78241,177.1338
139,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,166.26749,173.91849,0.0155210495,0.011307001,0.009030104,0.0012159348,1.7881393e-05,8.940697e-05,0.0008404255,0.013178587
141,182.00005,59.609486,0.00017881393,0.00017881393,0.00017881393,7.748604e-05,8.940697e-05,9.536743e-05,8.940697e-05,0.00013113022
142,132.0,182.0,13.0,67.0,67.0,67.0,67.0,67.0,182.0,78.0
143,132.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
144,64.04855,130.56432,64.384605,180.84749,8.334839,61.565018,63.4318,66.43409,0.0005841255,0.00064373016
145,76.0,87.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,182.00163,181.3339,153.14928,64.296814,181.98912,182.76718,145.39323,182.319,182.62825,90.25692
147,166.54105,178.1085,163.90555,38.529575,181.01613,177.65105,135.51755,20.726925,58.727074,167.68747
148,8.0,182.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,178.43915,160.61993,147.51115,183.30383,136.02823,148.5368,170.16046,170.17377,174.63213,184.9807
150,62.14593,129.95068,62.940453,63.139038,131.97534,63.53853,132.05745,132.11755,67.281494,65.843254
151,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0
152,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
154,9.0,1.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0
155,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
156,120.589424,0.0011861324,0.0012159348,5.9604645e-05,0.0007927418,0.00022649765,9.536743e-05,6.556511e-05,7.1525574e-05,0.00020265579
157,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,8.205784,0.11528134,0.35642982,0.28049946,1.1920929e-05,1.1920929e-05,0.0,1.1920929e-05,5.9604645e-05,5.364418e-05
159,182.0,182.0,182.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0
160,167.93704,177.63269,155.86565,177.01785,177.1846,182.98233,11.112374,177.2739,117.87868,176.81062
161,54.95584,176.23866,162.69836,178.20372,187.67473,120.584175,174.95883,182.77626,184.53537,148.52193
162,67.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0
163,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
166,62.0,182.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,176.23317,184.02353,179.45016,175.93102,178.73657,178.653,176.72734,178.06209,176.83412,176.97865
168,10.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
169,67.0,67.0,132.0,67.0,67.0,132.0,67.0,67.0,67.0,67.0
170,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
172,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,62.0,182.0,182.0,70.0,182.0,182.0,133.0,182.0,182.0,133.0
174,60.172688,65.43597,62.796783,66.40117,176.99992,177.0023,154.99998,176.99992,176.99995,145.99997
175,182.0,182.0,144.0,182.0,182.0,59.0,182.0,182.0,133.0,182.0
176,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,82.286606,5.9604645e-06,1.1920929e-05,0.3611207,1.8783152,2.352798,2.9941797,1.9691586,2.2456765,1.210326
178,88.0,90.0,88.0,92.0,57.0,59.0,55.0,0.0,0.0,0.0
179,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,11.0,41.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,182.0,182.0,24.0,182.0,182.0,24.0,182.0,182.0,24.0,182.0
182,4.0,26.0,28.0,29.0,23.0,23.0,23.0,23.0,24.0,0.0
183,67.0,67.0,67.0,67.0,67.0,67.0,132.0,67.0,67.0,67.0
184,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,157.32751,161.0269,176.57047,181.43274,139.37592,177.13953,179.9761,141.58328,175.7042,177.13133
186,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
187,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,182.0,182.0,182.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0
189,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
191,10.0,4.0,6.0,14.0,11.0,11.0,0.0,0.0,0.0,0.0
192,67.0,67.0,67.0,67.0,67.0,67.0,132.0,67.0,67.0,67.0
193,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,11.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
195,43.0,128.0,43.0,128.0,43.0,128.0,43.0,128.0,44.0,128.0
196,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,9.0,1.0,5.0,2.0,1.0,97.0,3.0,62.0,6.0,9.0
198,5.0,5.0,5.0,12.0,12.0,49.0,4.0,5.0,9.0,9.0
199,65.522125,131.95569,181.99268,11.6382065,64.08562,63.854504,132.02689,67.28215,0.24729967,0.1870811
200,59.878304,177.508,150.71912,160.61633,159.8147,164.83472,169.34178,165.6534,144.51784,176.82898
201,11.0,56.0,1.0,12.0,35.0,26.0,26.0,39.0,26.0,13.0
202,67.0,67.0,67.0,67.0,132.0,67.0,67.0,67.0,67.0,67.0
203,62.230766,179.49953,10.875427,63.359024,62.984188,63.484035,182.07613,182.00507,27.288269,181.99768
204,93.0,6.0,177.0,11.0,67.0,67.0,67.0,177.0,177.0,146.0
205,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
206,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,64.05161,0.00010728836,0.00010728836,0.00012516975,0.00012516975,0.00012516975,0.00013113022,0.00011920929,0.000101327896,8.34465e-05
208,67.0,67.0,67.0,67.0,67.0,67.0,67.0,182.0,13.0,132.0
209,181.0,62.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,40.85563,63.30327,135.8831,58.596516,135.00299,61.093063,134.99904,166.74478,40.955795,134.99954
212,8.940697e-05,67.08559,4.7683716e-05,4.7683716e-05,7.1525574e-05,5.364418e-05,2.9802322e-05,4.7683716e-05,4.172325e-05,7.748604e-05
213,67.0,135.0,67.0,167.0,36.0,67.0,167.0,36.0,135.0,67.0
214,182.64403,137.6171,182.14243,189.82791,132.34534,176.00288,162.20564,185.5317,177.19681,159.78076
215,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,177.0,157.0,118.0,132.0,67.0,67.0,67.0,67.0,67.0,67.0
217,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
219,4.0,4.0,4.0,4.0,5.0,5.0,4.0,0.0,0.0,0.0
220,63.72868,181.37276,70.71894,183.336,68.559555,184.45259,72.3127,181.96161,78.016266,182.01582
221,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
222,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,67.0,67.0,67.0,132.0,67.0,67.0,182.0,142.0,67.0,67.0
224,67.0,177.0,160.0,168.0,147.0,67.0,67.0,67.0,168.0,27.0
225,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
227,1.0,58.0,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
228,67.0,67.0,67.0,132.0,67.0,67.0,67.0,67.0,132.0,67.0
229,8.027917,0.09031296,0.65178275,0.08787513,0.35644174,0.33815503,0.25264025,0.0,1.1920929e-05,2.3841858e-05
230,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
231,181.99858,181.32256,55.710052,0.49464107,0.52128434,0.17928481,1.1486948,0.4341781,0.58163404,0.7119775
232,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,182.0,182.0,144.0,182.0,182.0,59.0,182.0,182.0,144.0,182.0
234,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,17.0,11.0,30.0,6.0,8.0,8.0,9.0,10.0,10.0,0.0
236,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
237,182.0,182.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0
238,10.0,8.0,5.0,8.0,12.0,11.0,13.0,9.0,7.0,16.0
239,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,181.99988,18.00028,181.99997,18.999989,182.00009,18.001938,0.28024316,0.12460351,0.059866905,0.02244711
241,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
242,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,167.12015,60.064907,62.011314,177.314,159.39893,55.217857,167.65941,167.54599,166.96718,177.43442
244,62.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,176.73651,168.6411,102.39,169.31194,159.95496,178.54419,179.35071,148.2961,158.01155,168.91365
249,182.0,182.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0
250,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,135.0
251,6.0,15.0,8.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0
252,24.43568,21.342731,7.399094,83.82237,83.05456,85.07812,84.16804,85.46634,83.862495,83.19118
253,182.0,13.0,67.0,67.0,67.0,67.0,132.0,67.0,67.0,132.0
254,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,8.114803,0.098872185,0.53346753,0.26207566,1.1920929e-05,1.1920929e-05,2.9802322e-05,2.3841858e-05,3.5762787e-05,5.9604645e-05
257,8.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
258,182.02122,181.603,147.07773,181.9242,181.52261,147.75714,181.56564,92.43281,182.02095,142.07607
259,14.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,11.0,13.0
260,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
262,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,64.05161,0.00010728836,0.00010728836,0.00012516975,0.00012516975,0.00012516975,0.00013113022,0.00011920929,0.000101327896,8.34465e-05
264,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,52.898598,167.57635,179.03168,153.71233,164.83032,168.4279,178.89844,176.02145,147.33578,39.921326
266,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
267,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,132.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
270,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
271,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,18.0,8.0,88.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
273,177.0,157.0,177.0,157.0,177.0,157.0,177.0,157.0,177.0,157.0
274,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
275,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
276,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,65.242256,181.09021,11.938739,64.20189,63.402824,65.27714,66.09697,181.99992,12.980986,67.00003
278,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,4.0,3.0,3.0,7.0,3.0,7.0,3.0,3.0,3.0,3.0
280,67.0,67.0,67.0,67.0,67.0,67.0,135.0,67.0,135.0,67.0
281,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,106.0,8.0,68.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
285,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,34.0,67.0,135.0,67.0,135.0,135.0,67.0,67.0,135.0,67.0
287,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,132.0,67.0
288,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
291,157.0,167.0,167.0,177.0,157.0,177.0,177.0,177.0,177.0,126.0
292,24.004799,15.32157,4.2571726,86.76859,83.99971,78.62148,76.57809,78.176895,6.391674,5.5147705
293,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
294,166.99994,39.129948,165.62384,38.55116,165.36353,40.477528,166.99994,166.99994,3.4842312,67.00002
295,181.90108,183.14433,182.36742,181.65706,182.36458,182.23547,181.8528,182.1765,181.99397,182.0089
296,24.0,67.0,182.0,182.0,24.0,67.0,67.0,67.0,67.0,182.0
297,58.434837,167.60208,165.80455,0.020307302,135.16664,135.95973,134.33961,166.88551,39.782776,135.56102
298,64.06292,5.9604645e-05,7.1525574e-05,5.9604645e-05,5.9604645e-05,5.9604645e-05,7.748604e-05,7.1525574e-05,7.748604e-05,8.34465e-05
299,61.563313,131.09698,67.00001,62.195217,65.68347,65.51504,135.0,134.99998,66.999886,66.999954
300,64.07963,8.34465e-05,8.34465e-05,8.940697e-05,8.34465e-05,7.1525574e-05,7.1525574e-05,7.748604e-05,7.1525574e-05,0.00010728836
