,0,1,2,3,4,5,6,7,8,9
0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0,167.0
1,177.0,177.0,98.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
2,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
3,182.0,182.0,182.0,182.0,182.0,182.0,182.0,0.0,0.0,0.0
4,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
5,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
6,63.992107,54.882915,65.7418,65.66704,60.762596,132.01509,67.00637,131.99997,67.00003,67.00003
7,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
9,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
10,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0
11,67.0,67.0,132.0,67.0,67.0,67.0,132.0,67.0,67.0,67.0
12,167.0,104.0,135.0,135.0,135.0,135.0,135.0,67.0,167.0,100.0
13,67.62483,62.106968,64.81868,61.942905,0.000500679,6.556511e-05,7.748604e-05,9.536743e-05,9.536743e-05,9.536743e-05
14,11.0,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
15,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
16,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
17,4.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,0.0,0.0
18,133.36859,66.58199,53.038944,137.15219,60.460545,54.216946,64.79915,67.00003,67.00003,131.99997
19,67.02446,133.40152,56.102413,136.8674,60.07879,54.35793,63.280792,67.00003,67.00003,67.00003
20,182.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,67.0,67.0,67.0,67.0,67.0,67.0,67.0,135.0,167.0,36.0
22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
25,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,62.18283,65.99142,172.20357,92.19315,0.000113248825,4.7683716e-05,3.5762787e-05,9.536743e-05,9.536743e-05,9.536743e-05
27,147.0,182.0,182.0,147.0,147.0,182.0,182.0,147.0,182.0,182.0
28,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,36.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
32,167.0,167.0,167.0,177.0,177.0,177.0,136.0,31.0,177.0,157.0
33,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,67.0,182.0,13.0,132.0,182.0,13.0,132.0,182.0,13.0,182.0
35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,181.48003,20.037586,0.000166893,0.0003039837,0.00016093254,4.7683716e-05,5.364418e-05,9.536743e-05,9.536743e-05,9.536743e-05
38,66.99983,132.0049,67.65288,46.809143,135.4557,131.31836,66.13528,67.00003,131.99997,67.00003
39,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
40,17.0,10.0,30.0,6.0,8.0,8.0,8.0,10.0,10.0,0.0
41,67.0,182.0,13.0,182.0,78.0,132.0,182.0,182.0,24.0,67.0
42,64.72393,55.268105,63.525475,66.81999,60.649906,135.02696,66.99867,67.00003,67.00003,67.00003
43,132.0,67.0,67.0,67.0,67.0,67.0,67.0,132.0,132.0,182.0
44,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
45,13.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
46,182.0,182.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
48,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
49,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
50,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
51,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0
54,131.92813,66.95014,62.35255,0.00016093254,0.00016093254,8.34465e-05,8.34465e-05,9.536743e-05,9.536743e-05,9.536743e-05
55,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0
57,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,11.0,1.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
59,67.0,167.0,177.0,157.0,177.0,177.0,146.0,167.0,0.0,177.0
60,8.0,182.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0
63,13.0,1.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0
64,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,182.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
69,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
70,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,177.0,177.0,177.0,134.0,177.0,177.0,146.0,177.0,157.0,177.0
72,12.0,12.0,13.0,11.0,11.0,10.0,3.0,12.0,11.0,10.0
73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0
77,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
78,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8.0,182.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,135.64488,66.55065,64.46552,43.026905,134.43622,64.69101,68.42507,67.00003,67.00003,134.99997
81,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0
85,96.69915,11.928034,64.690414,1.7881393e-05,0.0002861023,0.002014637,0.00053048134,9.536743e-05,9.536743e-05,9.536743e-05
86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,11.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0
89,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
91,5.0,4.0,4.0,9.0,5.0,28.0,182.0,135.0,4.0,0.0
92,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,157.0,177.0,157.0,177.0,177.0,146.0,177.0,177.0,177.0,136.0
94,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,86.0336,86.00204,102.81927,76.70722,52.983665,55.411316,0.00011920929,9.536743e-05,9.536743e-05,9.536743e-05
98,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,168.0,34.0
99,67.0,67.0,168.0,177.0,160.0,168.0,168.0,177.0,21.0,168.0
100,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
102,67.0,67.0,67.0,67.0,132.0,67.0,0.0,0.0,0.0,0.0
103,62.687756,67.143036,47.101913,136.21257,63.728035,63.062477,66.98952,67.00003,181.99992,141.99995
104,67.0,67.0,132.0,177.0,157.0,177.0,177.0,146.0,177.0,177.0
105,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
108,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,64.0,6.0,6.0,24.0,9.0,7.0,4.0,182.0,182.0,150.0
113,160.0,177.0,177.0,151.0,177.0,160.0,177.0,160.0,177.0,160.0
114,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
116,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,61.877323,58.5433,68.252495,45.002472,182.50291,142.11407,67.13574,181.99992,141.99995,67.00003
118,4.0,7.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,3.0
119,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
120,67.0,132.0,67.0,132.0,67.0,132.0,67.0,132.0,67.0,67.0
121,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
123,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0
124,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,5.0,5.0,5.0,5.0,4.0,10.0,23.0,62.0,9.0,99.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
128,66.0076,65.53801,139.57986,64.063194,52.47928,50.92959,58.121002,67.00003,67.00003,67.00003
129,177.0,177.0,177.0,136.0,167.0,70.0,177.0,157.0,122.0,132.0
130,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,15.0,2.0,15.0,32.0,29.0,7.0,7.0,38.0,22.0,7.0
132,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
133,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,181.99992,181.99992,24.701632,197.52963,196.64821,58.303368,53.371475,181.99992,181.99992,70.00003
136,135.0,135.0,67.0,135.0,135.0,67.0,135.0,135.0,67.0,67.0
137,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,177.0,177.0,177.0,116.0,177.0,177.0,177.0,136.0,167.0,177.0
139,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,166.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,182.0116,65.9979,0.065636635,0.098359585,0.0656724,1.7881393e-05,1.1920929e-05,9.536743e-05,9.536743e-05,9.536743e-05
142,131.99977,182.33736,4.539198,66.662834,67.59789,65.92751,65.8159,67.00003,181.99992,78.00002
143,132.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
144,67.00003,131.99997,65.09429,180.67747,23.526787,68.52973,63.937557,67.00003,9.536743e-05,9.536743e-05
145,64.7115,96.60484,88.00215,0.054889917,0.32593012,0.04391074,0.14974475,9.536743e-05,9.536743e-05,9.536743e-05
146,182.0,182.0,147.0,72.0,182.0,182.0,147.0,182.0,182.0,93.0
147,167.0,177.0,157.0,39.0,177.0,177.0,146.0,19.0,67.0,167.0
148,8.0,182.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,177.0,177.0,146.0,177.0,157.0,150.0,167.0,167.0,167.0,177.0
150,67.00003,131.99997,63.782536,44.03693,131.47112,58.41254,132.86533,131.99997,67.00003,67.00003
151,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0
152,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
154,9.0,1.0,5.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0
155,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
156,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,12.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
159,182.0,182.0,182.0,182.0,182.0,0.0,0.0,0.0,0.0,0.0
160,168.0,177.0,160.0,177.0,177.0,177.0,15.0,177.0,118.0,177.0
161,67.0,177.0,157.0,177.0,177.0,146.0,167.0,177.0,177.0,146.0
162,67.05692,67.063484,67.01517,67.038795,66.99378,0.21461248,0.21234751,9.536743e-05,9.536743e-05,9.536743e-05
163,0.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
